x,y
0,0
0.0,1.6
0.064,2.96
0.1728,4.113440000000001
0.31141760000000007,5.089512000000001
1.3783507200000005,1.7424514560000002
1.2412961702400003,3.0259497088000002
1.1761397330560004,4.1224054056704
1.1646149893244162,5.0569990054976
1.1922027011456577,5.851864555099983
1.2474468781778083,6.526396763789158
1.3213857170027032,7.097539374093671
1.4070794344160444,7.5800530392995125
1.4992196408256182,7.986761906027944
2.0114103875639815,2.746619964061367
1.819563627991839,3.854170553949603
1.7007959059510473,4.803262425737489
1.6378070170878898,5.614741225638824
1.6167256135502592,6.307017761109485
1.6264974819620996,6.896296072401052
1.658374702563827,7.39679176226241
1.7054901676697494,7.820938009820495
1.7625041629121068,8.17957770164063
1.825311646540916,8.48214087987805
1.8908005347549006,8.736807282034706
1.9566527458230536,8.950654168339303
2.212685255261547,3.096886714315427
2.004657935544932,4.143846296957651
1.8697130970914984,5.042083034992206
1.790939453927462,5.810982055859716
1.754737818072731,6.46769716932366
1.7502350321347677,7.027353081202202
1.7687939005626407,7.503240717736482
1.803604444187704,7.907002854053504
-1.6950998532163701,3.754369650054943
-1.2906600892317168,4.859018196675356
-0.9027003479799449,5.781791870743321
-1.6838059559892526,2.6643731315281434
-1.324660137329739,3.932069400038492
-0.9686783407287385,4.995245395525908
-0.6235667737983914,5.8847057198261705
-1.6547368419144828,2.7512149003881277
-1.2964777196117852,4.004722139006487
-0.9418171761097578,5.055872926939985
-0.5983096826156946,5.935164674943378
-0.2711566432256053,6.6688223610065
1.907943757565661,1.9700166394029026
-0.13061557473162244,2.4722307249087407
0,0.39555691598539855
0.015822276639415944,1.9362233785875889
0.0908978702870071,3.2451569807338743
0.8950092740624338,1.2424711216507516
0.8104567278190987,2.6203000824406413
0.7937002219438595,3.794836800961781
0.8264386606907518,4.79386327193976
0.8942273924647294,5.641726234721165
0.9857623329838665,6.359698203814402
1.0922859111888625,6.966312979922886
1.2070955437074486,7.477674596486899
1.3251381960108073,7.907739585265565
1.4426770500198087,8.268573119635297
1.5570184173022492,8.57058006968921
1.66628885749448,8.822712322543738
1.7692540217720576,9.032653919862398
1.8651720753007448,9.206985671012156
1.9536756908461193,9.351330937348303
2.0346775747131334,9.470484269112212
2.108295309270652,9.568524525756855
2.174791993910328,9.6489140345225
2.234529756204679,9.714585249587712
2.2879337027574858,9.768016271901368
2.3354642982199176,9.811296483005863
2.3968433705086545,3.4019318734585853
2.1733941398706995,4.395768357619451
2.0232157531948722,5.249467338381706
1.9297120837509096,5.981118607496656
1.8795000154881394,6.606762333022122
1.8618455064858033,7.140567982449278
1.8681913998109039,7.595008964822455
1.8917630484321664,7.98102996410665
1.9272397897316074,8.308204947553365
1.970482019174001,8.584884613831095
2.0183051008511446,8.818332640989471
2.0682926413630516,9.014850540807004
2.118642766790874,9.17989125403143
2.1680420019335,9.318161855255081
2.215562175853678,9.43371589688948
-2.009653698020529,4.1849967977620315
-1.5408057714069685,5.237633426018547
-1.1001795686551814,6.113620642972043
-0.6906078076380224,6.840584729272443
-0.3133932473214213,7.442121332187098
0.031300593064275795,7.938338862251889
0.34413905859471,8.346336009191536
0.6263716401731649,8.680620045469016
0.8796406959659508,8.953472173041737
1.1058334784927277,9.175265719246838
1.306969085488692,9.354742522220102
1.4851134235541923,9.499252380467539
1.642316505239765,9.61495998645524
1.78056742891201,9.707023328277362
1.901763247706303,9.779747131879276
2.0076886458255285,9.836714532189132
2.1000039302392643,9.880899806527742
-2.14903316364936,4.256798861391134
-1.6564062346463104,5.304240358728439
-1.1957756851002261,6.174860554305026
-0.7694149101629911,6.896462498563281
-0.3781441736960112,7.49276972018531
2.1546971477062886,2.1399472476835113
1.9170904654576857,3.332767274622733
1.762837586623942,4.356168564811016
0.9553015601534932,1.9438182280768688
0.8897590552535439,3.2140334314591987
0.8848565342238802,4.296338054530177
1.0702461751348677,1.7011838319854513
0.9777566021440556,3.003196410182239
0.9512209682297368,4.113606684569141
0.9730820903780418,5.05851684315458
1.0294604505475187,5.860816033066271
1.1094740242880416,6.540515210084429
1.2046735290482125,7.115058967600243
1.3085748583949903,7.5996131812982775
1.4162731568876727,8.007328209767737
1.5241253117452314,8.349578052027068
1.6294896370645293,8.636176331753198
2.1737059273312167,2.936349625257545
1.965104023241836,4.008948944375665
1.8306963775305873,4.929002441789642
1.7532520185725848,5.716424220419972
1.718921184603496,6.388830506614072
1.7166362271775344,6.961749083237821
1.737610756430417,7.448821271665047
1.7749219938324563,7.861993650658073
1.8231634407839108,8.211697723306065
1.8781568335985668,8.507016527178799
1.9367139696459335,8.755837774758035
1.9964403851893648,8.964993549758493
2.0555740694013,9.140386901887144
2.1128534350665906,9.28710590382802
2.1674096559597227,9.409525880851154
2.2186792427998103,9.511400612485092
2.2663333808792423,9.595943350900336
-2.0416785950582392,4.2323642148003
-1.5661322372074913,5.279176726382584
-1.1200453325710642,6.149945506913497
-0.7060407124088646,6.872255494179315
-0.32524438578036224,7.469658798548773
0.022328624028642996,7.962219754197671
2.2260722375710515,2.356738183254888
1.9864309292655893,3.514184566263813
1.8290336725263032,4.5075996441536175
1.7349826074135022,5.358298350629523
1.6890671503266579,6.0851542937385545
1.6791132495272014,6.704818463664704
1.6954390006447095,7.2319311641339095
1.7304003971133595,7.679323929488035
1.8906506406896462,2.7329418463266015
1.7163707184392634,3.8473745437500253
1.6128100924233748,4.801613533449951
1.5629531198978666,5.616859099735523
1.5531845159026074,6.311812109979279
-1.3304342454140912,3.345831102853041
-0.9970358644878559,4.497173807241649
-0.6675935325250115,5.462479170734916
-0.3489553358168631,6.269811036425679
-0.04581959398730645,6.943297594394503
0.23878524888656963,7.50363573899482
0.503112891113377,7.968538968190135
0.7463875161739758,8.35313360731708
0.9685547330405626,8.67030806557256
1.1700838457073806,8.931019666415052
1.3518120555078754,9.144563362624499
1.5148227816866742,9.318806376010508
2.3820423680299414,3.070367453481057
2.1475507109646927,4.114530640737701
1.989999329949497,5.011449016188458
1.8919573911046106,5.780131690562209
1.8393690500614073,6.437433641333692
1.8209610382055437,6.998243833131182
1.8277466357999592,7.4756688166332825
1.8526113930952968,7.8812086287062915
-1.6785919648445764,3.7599665187273024
-1.2764045093687977,4.8631152195119896
-0.8904192241829983,5.784704116959942
-0.5254681758771509,6.552615268383271
-0.18454333876024742,7.190741705160866
0.13076783026022434,7.719512182937146
0.41993314303867657,8.156354642286166
0.6831973572743217,8.516104120221694
0.9213619184920412,8.811360607897468
1.1356120550341338,9.052802039973166
1.3273823283779402,9.249457251775825
1.4982532691922823,9.408943370874333
1.6498730136484132,9.537671734475492
1.783898930980171,9.641026053758232
1.9019551334834746,9.723516188455289
2.005602510999165,9.788910554847655
-2.1439962420605574,4.2148488995962925
-1.653802849767622,5.26838141433927
-1.194997165728908,6.144276316179084
1.8996469433894798,1.603927052793464
1.6788569839927963,2.887352117138865
-0.41494015365754566,2.6213545720888938
0,0.419416731534223
0.01677666926136892,1.9565042218040896
0.09252033774432716,3.2623575217630214
0.20913658795319895,4.369303079988795
0.3525382229597709,5.305542154472348
0.5118791756946992,6.095609302383105
1.6299887283130645,2.036034818252567
1.4669318117962076,3.2654300463821593
1.377509241882063,4.316938266952986
1.3435603862778729,5.214297157234756
1.3505982146255822,5.978410168198428
1.4713651149017226,2.225973976170274
1.3396993067132752,3.433223275148664
1.2760733417122303,4.464651811607833
1.263248412919709,5.343911106198169
1.2875175952296793,6.091794503751656
1.3380617360952938,6.726524624379721
1.4064134606561884,7.264023461278951
1.4860123800089182,7.71816340366086
1.571837059154015,8.100998397911374
1.6601014361973676,8.422975155858506
1.7480052270021025,8.693124825031836
1.8335294359530607,8.919235892196976
1.9152694562479806,9.108009330929308
-1.9850285347920238,4.0442740277414835
-1.5255032934635608,5.117034064971942
-1.091996436845149,6.010499086964693
-0.6877770078397888,6.752604081393795
-0.3145062934080687,7.367224549498317
0.02735863258307436,7.874721118809893
0.3382436824480089,8.292418605685086
0.619203874308211,8.635026067534403
0.8717243358633555,8.915004002431914
1.0975658455811288,9.142884428632593
1.2986463458892632,9.327549130514459
1.4769513592264523,9.47647090710172
1.6344674916265531,9.595922216667404
1.7731342565492665,9.69115518450223
1.8948103254469657,9.766556536564924
2.0012510380925175,9.825780643062306
2.0940946081011322,9.87186350507926
2.1748549570891327,9.907320194993325
2.244919521325496,9.93422796746076
2.3055507118251017,9.954296991488626
2.3578899847108814,9.968930414292327
2.4029637035759426,9.979275252760042
2.441690158149953,9.986265416702997
2.47488725109558,9.990657997871548
2.5032804833461046,9.993063808146992
2.5275109631700685,9.993973017591099
2.548143239398202,9.99377662642563
2.565672818545497,9.992784402885857
2.5805332718791067,9.991239829711157
